sample_id,trial,paired_seed,condition,valid,trimmed_exact_match,exact_match_whitespace_normalized,parse_status,trace_quality_score,trace_word_count,fingerprint,record_path,errors
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000,3,2097555788,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,805eadea54c2d356defdc26c9d973c5267f44c1d41473c3eb75502557ee86ff9,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000,3,2097555788,original_plain,True,False,False,marker_json,0.1,0,b6ca8e30f4726747d61e7c6c6ac937e2f9a54d1174fe4dfbd9bbca434a52ff1c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,1,163173222,obfuscated_codesteer,True,False,False,marker_json,0.1,0,94c1fa935f3112ebbcd2eb5426bbd2e01d8da3e4a22e21e82cfbf5462685ce75,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,1,163173222,obfuscated_plain,True,False,False,marker_json,0.1,0,530a991404aa56ee2eefb3aa3899afc5ce89c5a61a3e0f686a84e6c46a4938d8,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,1,163173222,obfuscated_prompt_slice,True,False,False,marker_json,0.1,0,de3fc6ba5d3153e69a56db1f6a1b6aeb285215f8b9527ff02121d7cc8d53bee3,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,1,163173222,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,127fd8fc675bda623a90b688876ed66fd93e4ac3cbcb8db642a3833607ccbe0c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,2,1150827868,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.168,6,6b1f10bcd45c3bbbf79e45a9d832ac3c3add96ef118c1e7979cbd6a5cd7feecc,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,2,1150827868,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,9592c1b857ee87e5d0684b0e392ea6c845c9e7dbf7c42533c2aa1653c7e01b92,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,2,1150827868,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,397073b82c3695293364e453b7ae663cba53112c81f4a8922ed60663239482d4,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,2,1150827868,original_plain,True,False,False,marker_json,0.1,0,f253442685068512b5fdfeb3b54d0b3f5a0d6fd03b85e4bf9308f2a701ac7a97,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,3,1244170813,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,9db8e06d7809a249181a4c9174811b0b59d25a9444485c44b23720f7131a4169,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,3,1244170813,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,3ae6796a952e4511aabfbd5b73d35faeedbfb1f4492ebca473dae727bb55ee95,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,3,1244170813,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,8b8a7e7f4f1cdf33e28ac7646c3dbcf195a1db724a53f255bc1a7e81d4f3221b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003,3,1244170813,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,916a0ed887feb9dfd929bb4b2182ddb553caf5c83d8abbca8d3408ac473275c4,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-003/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,1,1782671073,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.78333333,247,93e51dd38934cde28474326ec6d8e099b6eae8ed24de15c3f1a12337e252c00a,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,1,1782671073,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.90833333,192,f74c3d0f0fb30fd7fcb5aed46aa8ee8e89c3b0b68b9d88f5c2e3dae196008491,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,1,1782671073,obfuscated_prompt_slice,True,False,False,marker_json,0.625,141,507de9c4a8b1cc99412200379fcbd41aaa978d72f3bf60890106a02f049e285d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,1,1782671073,original_plain,True,False,False,marker_json,0.1,0,8a7c88427a6e8e47487f6bdc5b625912a50f74e12d2074a302cf5321040be6b5,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,2,375369756,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.183,11,f87fd3ad84d60398e45e79a2c819be38b6b22fa9d68e979658e781bc7c5b376b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,2,375369756,obfuscated_plain,True,False,False,marker_json,0.1,0,7baae4e555abe46a899aae342338de619878c0437d576a93e15ad53b7695ae5b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,2,375369756,obfuscated_prompt_slice,True,False,False,marker_json,0.1,0,d109986a21a2b0d1d5e05147722702c26b334afce1d94e6419c3c5fec75934fc,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,2,375369756,original_plain,True,False,False,marker_json,0.1,0,e78747f86a5f739c55000036d6e56fc1a57a478049e0e9892df9ec15cb21d843,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,3,164822974,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,2c27f4b869f6f409f0f8fda833a0f36fe849b16633f16575402584b2cfa02d6f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,3,164822974,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,eb0c58c196f449b57e4ed52fb1a18b599b9fab5784e16bdda9254b7a7d42a775,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,3,164822974,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,e68d7c13a81c6b649abb04d7344af70981a125a87d6b369a3abc00094319bd61,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021,3,164822974,original_plain,True,False,False,marker_json,0.1,0,36d0a260176103bafe5d627c48b0b673a6b85c8714c7a3b80ce631ef98b39214,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-021/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,1,248687432,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.193,6,25e1c696875630c932a58bc87d4549b809af5d2db62a764c32e82fe9c2320e06,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,1,248687432,obfuscated_plain,True,False,False,marker_json,0.1,0,566d0a69a66ddf15bf8e1ae9b9be08828cf979a8984586a1ceaeda64b7073cbd,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,1,248687432,obfuscated_prompt_slice,True,False,False,marker_json,0.1,0,4d7df15b0b6f87eed904f73ab411916f8c32a005da96d15ee9314db0a185e225,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,1,248687432,original_plain,True,False,False,marker_json,0.1,0,0f87e4fb1ba395a6bdc7372230ae839976c27b9cd061c6cb0189a06dea8ce1be,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,2,1523432407,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,3efb8bc16d1fd2fc22c648c64246098700ba19fc6381df3aedd1eaafbf24a699,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,2,1523432407,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,dfe5fa4d064b6a2d19dfd1df91885c3edd8e53d28227e69b7736590678e098f2,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,2,1523432407,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,b49b1454f9efb57230cfc297d7c8f0fb8363ee9ad91eadc5b7f7a1b392368a0e,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,2,1523432407,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,396518b33bb5b3659eb0ce55e58d7b3eb15ef8e3e551909b723b85723b2720e6,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,3,234977324,obfuscated_codesteer,True,False,False,marker_json,0.1,0,674e1addd24c47138e71da2cda81b6a34d1bfa0ba3bb7b7cfdb51b7145cb544c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,3,234977324,obfuscated_plain,True,False,False,marker_json,0.1,0,a8d074c993b00cbe4d8be05c3d8adaf258e231c6ba957c2c1260b0d4bf0b82b6,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,3,234977324,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,87068869e7a758ff10fe90af705815320a98d39c5bc96d43fd4c95a627c2886c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027,3,234977324,original_plain,True,False,False,marker_json,0.1,0,3a9bed554c67fb51086473ab1c40cd5227cf632714108fd92b41ce1924f99c70,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-027/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046,1,1430713016,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,0160743d95008b3111b37accf4efe283129cd5d00dd3787257ba871d818d99dc,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_3/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046,1,1430713016,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,844a175562fd066129911eb1585970f7364401699bcfa628f2957cfa1773349d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_3/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046,1,1430713016,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,d1d510fd14f581d9a10d6b701342a48aede39bcf3a351522f5a6f13d62f6647d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_3/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046,1,1430713016,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,ef43c1ce4715fc3bd31e9533dd12c93a8432d57a78a3a4ff1d8bcc5c14e288e7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/supplemental_results/shard_3/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__supp-generated-046/trial_001/original_plain/record.json,
