sample_id,trial,paired_seed,condition,valid,trimmed_exact_match,exact_match_whitespace_normalized,parse_status,trace_quality_score,trace_word_count,fingerprint,record_path,errors
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000,3,2097555788,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,805eadea54c2d356defdc26c9d973c5267f44c1d41473c3eb75502557ee86ff9,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000,3,2097555788,original_plain,True,False,False,marker_json,0.1,0,b6ca8e30f4726747d61e7c6c6ac937e2f9a54d1174fe4dfbd9bbca434a52ff1c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_2/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__00-private-000/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,1,1033538337,obfuscated_codesteer,True,False,False,marker_json,0.36666667,62,e4dd2e01e4d0181f8f298459702d66815064c8d97e00231aa4d5fd49e28fd106,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,1,1033538337,obfuscated_plain,True,False,False,marker_json,0.88326923,318,4d6230fd41689fd8ba87028132ebe60a014e5d91c5703a73cf59566ea7fec0b4,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,1,1033538337,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,9e5d2c7018de155dcfe88db03995910995a3826d2496675d5e6b75ca5d438618,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,1,1033538337,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,8f735a6df4ab7092b8f1673a4d6ccd8d77bc89debc36208a84b2babef36db567,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,2,1393462942,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,16670358a6caedda431359dd179058a0bacebb04396544843731a70740acafe8,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,2,1393462942,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,50582eec62f3fbecbe6d3e665764ef5bc690d39d78d16b950d33494e4c200351,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,2,1393462942,obfuscated_prompt_slice,True,False,False,marker_json,0.575,198,dd63600ed78cb1c95d5890f84b604c12bf81751e0e6fa91fc1bed49b8e445d64,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,2,1393462942,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,72ad7f5cd2c8b1e6172bc6828008a479fa97f80ba8a16f240e3ce5a0be576115,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,3,841481060,obfuscated_codesteer,True,False,False,marker_json,0.56666667,98,1b78149384d62686ffb0a6f68098b428d66847e1db7cb7be4d92e8290067268c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,3,841481060,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,9dee4dd915be43c255914977329a9ca681fe21b54661a3d50bf4564b11174273,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,3,841481060,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,96b0e96f93d811ad915c9767be9de5294de59bec2ce9ed0d5ace8d44b4636ebe,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114,3,841481060,original_plain,True,False,False,missing_or_invalid_final_json,0.54166667,208,db985c235dcdcd8f75f0547649e1fd8ecfcc157b2a6766caef420d0b95ff96f8,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000114/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,1,2137596891,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.37866667,29,bbabe1fe3120c108865f785e32e991b33bb7216219108de453ec5a1ea2a91f28,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,1,2137596891,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,9a2bba90fee188cb00c6bf3d1fcafad9974afa750c6c0a8699296c3f59692b3f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,1,2137596891,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,e745a1040e614aab9ee2eb52c16d530c34dee7eac8ef8eda94e00f4ad22ba1d3,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,1,2137596891,original_plain,True,False,False,missing_or_invalid_final_json,0.76666667,234,99efefcc55cc4d43c15d2bd8991a905afc12dde4c624e86eeb988b83ec6a7741,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,2,1289857211,obfuscated_codesteer,True,False,False,marker_json,0.1,0,e3d7578475f052e80e69646f2ebed9b9238bdc600801a948d7168e50564f0bdc,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,2,1289857211,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,7ee748af3558c690b1a36fde31f713e5dbc4be1976f22edc4c286e552b5be47f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,2,1289857211,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,d1064b3561d0a0576d5403f26dab862cc846d032c456abc821b4acd345f468e7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,2,1289857211,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,81ddae3e85db82746e0a7d06a8ead40d248948fdd57b0d311aed892e44adea67,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,3,429627770,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,a8d55c8a9a0630c8a900b5e7832edc8861055f29dc93de1baa879298cde9fd81,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,3,429627770,obfuscated_plain,True,False,False,marker_json,0.1,0,9f8682ad512d68623b8e590061877d3ab02198477e19c5629cc64dff802826c9,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,3,429627770,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,0e95c02e839623f8a06b7f0e88d24db1c9c9e25a8561bbd2f0a01aa5835002cb,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119,3,429627770,original_plain,True,False,False,marker_json,0.1,0,2eba624406c4337b8e6728756176b39d01fed2df5935bb68d250310dd55616b7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_1/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000119/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,1,1813580876,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,5877460b47395d382014a652eeeca57aed53a160c61885df35d159ae92525af7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,1,1813580876,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,bfdd7ab091f8bd1e0388ba3b04f7038f3eb5f85ae083a40fae402c5c7f1c5786,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_001/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,1,1813580876,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,75f03914450ace5bf0f247c142c2340e175f344cb6e4165006d1fdb9ab97a720,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,1,1813580876,original_plain,True,False,False,marker_json,0.1,0,0c80ae9b55ca046d3bef50f32d061a8cb8bdabd6f41361fb31f92089d7f7ee5c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_001/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,2,1582425050,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.775,208,17ef1f18bebdcdc637f4416a4b4e71a7b144a48af0f28ae0483c982b840f8759,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_002/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,2,1582425050,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.76666667,207,0307b96961c3c1e769df6d543e963b5734d63e4ce50f57cb13e927568f3927b6,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_002/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,2,1582425050,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,d3abdee3797a0a682432d6d3f1cb0a03ecaee8a58c3d2a5feb3c83483fb1a24d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,2,1582425050,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,5dc897c9501b7686f53cba3f1d65cd5654de16e6a02c057a2d2c60d259ef518a,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_002/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,3,1219007926,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,804046309029175cc34a9d08d41c59988445a08ec5cbec67efb563711c00c91a,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_003/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,3,1219007926,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,e6acb4d005f8ad8216ce4df7e57a5cf0054042f5020557ed3e1371d37af0458f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_003/obfuscated_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,3,1219007926,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,906430cd57fbbfd96e7de3c58d7775785d2494abed4ca1e4b4ecda7b04d6b4ce,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129,3,1219007926,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,0e9a4d300c296823147d191131a231b8cf800f149783ce5eba1b3d0b0b458d59,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_0/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000129/trial_003/original_plain/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000145,1,506831610,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.75833333,187,808160fa63cdf9c3c8748a61e4a482fcc99a0924e73f5868d38f57cb298546bf,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000145/trial_001/obfuscated_codesteer/record.json,
cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000145,1,506831610,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.84913462,263,46147350719e1c4c679591a4aeefbfa9406f3ec06a4c223263aff8b10447f84b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/balanced_contingency_inference/wave_2/shard_1/runs/cc-valid-r005-s0097-1549-b-gregor-and-the-pawn-game__t5_easy_seed1__balanced-generated-000145/trial_001/obfuscated_plain/record.json,
